userId,movieId,rating,timestamp
321,168248,4.0,1487505960
321,168252,4.5,1488658275
321,168612,3.0,1491164954
321,170875,3.5,1492801115
321,171763,3.5,1500323312
321,173145,4.5,1504729189
321,174055,3.5,1504729252
321,176101,2.0,1514644329
321,176371,3.5,1509287001
321,177763,3.0,1526161162
339,122896,1.0,1530894041
339,122918,1.0,1530891930
339,122926,1.0,1530896726
339,167380,0.5,1517163542
339,168248,1.0,1512990023
339,168344,0.5,1517661217
339,168366,0.5,1530897388
339,168418,3.0,1515652629
339,168612,5.0,1512989520
339,169984,5.0,1515652631
339,173291,5.0,1513414545
339,173941,0.5,1530896723
339,175303,5.0,1513331642
339,176371,5.0,1512987911
339,177765,1.0,1530897648
339,179401,5.0,1515652645
371,177765,5.0,1533569622
375,179135,4.0,1531867099
379,122896,4.0,1522761974
379,168060,1.0,1522760108
379,175303,2.0,1522810481
422,122916,4.5,1529609303
422,174055,4.0,1529869473
422,175569,4.0,1529869658
422,176371,5.0,1529609291
430,168248,4.5,1492047277
444,122926,4.5,1518326623
444,168326,4.5,1518327064
444,176371,4.0,1518326908
444,179819,4.5,1518326775
449,122906,2.5,1525542659
449,122916,4.5,1510783568
449,122918,1.5,1510449051
449,122926,5.0,1509651790
449,166534,3.0,1498608133
449,167640,3.0,1495995791
449,168060,3.0,1508214012
449,168250,4.0,1507143121
449,168254,3.0,1512938549
449,168266,1.0,1515876043
449,168288,5.0,1497914542
449,168498,3.5,1508635150
449,169864,2.0,1496956976
449,174055,2.0,1515001089
449,175197,1.0,1508822596
449,176419,1.5,1517779305
449,176937,4.0,1512429024
449,178521,3.5,1507932850
449,178667,5.0,1508266097
465,122906,1.5,1526549200
465,122916,3.5,1526347621
465,122918,1.5,1526351431
465,122926,3.5,1526353222
465,143355,2.5,1526352896
465,168250,3.0,1526351835
465,168252,4.0,1526351261
465,168254,2.0,1526549054
465,168612,2.5,1526518230
465,169864,2.5,1526549222
465,169984,2.0,1526518410
465,171763,3.5,1526353088
465,173291,4.0,1528497785
465,174055,3.5,1526352335
465,175303,2.5,1526518399
465,176371,4.5,1527627115
465,176751,3.0,1526576861
465,179819,0.5,1526517348
471,122916,4.0,1517156595
471,168252,3.0,1517156462
540,166534,4.0,1513350380
540,168266,4.5,1513507467
540,170645,4.5,1515052946
574,122906,4.5,1534213952
574,122926,4.0,1524660736
574,166534,1.0,1502097966
574,168060,4.0,1501685651
574,168254,4.0,1535293631
574,170813,4.5,1537038126
574,170827,1.0,1532323587
574,173145,5.0,1501926188
574,173925,4.5,1532315869
574,174055,4.5,1501685722
574,175199,3.5,1533464728
574,175303,5.0,1533464646
574,175485,4.0,1535208360
574,176101,5.0,1511884436
574,176929,4.5,1512844409
574,176935,5.0,1512963924
574,176937,5.0,1533464534
574,177765,3.0,1517129348
574,178521,5.0,1535207822
574,179401,4.5,1515745313
591,168492,5.0,1535213172
597,168254,2.5,1502790076
597,173145,3.5,1502789955
605,169984,4.0,1522109498
632,143355,5.0,1497855065
632,166534,3.0,1497854802
632,168248,4.5,1497854226
653,168248,1.5,1497089743
653,168252,3.5,1492189383
653,168266,3.5,1492189463
653,168612,3.0,1492189420
665,168266,4.0,1503257120
697,122926,3.0,1516614714
697,143355,2.5,1516614460
697,143387,0.5,1516118571
697,168248,3.5,1516614762
697,168250,4.0,1517077194
697,168252,4.0,1516117649
697,168418,3.5,1516626983
697,170957,3.0,1516627140
697,171763,2.5,1516614576
697,172547,3.0,1516627021
697,174055,3.0,1516117652
697,176419,4.0,1516530238
697,176933,4.0,1516512715
699,168250,3.5,1508885288
703,168326,5.0,1517089051
719,168248,3.0,1496921304
719,168250,3.0,1498796839
719,168252,3.5,1496924713
719,168612,3.0,1499428461
719,169982,2.5,1497898019
719,173925,3.5,1510315991
728,179135,4.5,1531092719
757,177765,4.0,1522251131
765,168252,3.0,1515065961
787,170697,4.0,1534748655
788,122918,4.0,1509343300
788,168250,4.5,1509340619
788,174055,3.5,1509340615
798,177593,2.5,1533154420
804,122916,5.0,1517010276
804,122918,3.5,1517008014
804,122926,3.5,1518107147
804,167746,4.0,1517105978
804,168248,4.5,1517105511
804,168252,4.0,1494556389
804,168254,4.5,1492392436
804,168366,3.0,1492392419
804,168612,4.0,1492386016
804,169982,4.0,1492386025
804,170729,5.0,1492385998
804,171763,5.0,1517010287
804,173145,5.0,1517106971
804,174055,3.5,1517106182
804,175303,5.0,1517012426
804,176101,4.0,1517244521
804,176371,5.0,1517010251
804,177765,3.0,1527377446
804,180031,4.5,1517105970
815,167380,3.0,1496557551
815,167640,2.0,1496556434
815,168418,2.5,1496556665
815,180095,4.0,1529821666
818,168252,4.0,1503167561
818,168266,2.5,1507831394
818,168326,4.5,1507831286
818,168608,3.5,1521139292
818,173145,3.0,1509811811
818,174055,3.5,1501443102
818,175569,4.0,1521398061
818,176423,4.0,1521398075
818,176751,4.0,1518376533
818,177593,3.5,1520793945
818,178061,3.5,1520793957
818,180031,2.5,1524408423
818,180045,4.0,1524987239
818,180095,3.0,1523212046
818,180297,3.0,1523467295
818,181315,3.0,1525545441
859,168252,3.0,1494034870
873,122918,5.0,1510747447
873,122926,4.0,1510747469
873,173145,3.0,1510747507
873,176101,3.5,1510747502
898,176371,4.0,1530850609
898,177593,4.0,1530850598
937,176371,4.5,1523823951
939,176933,4.0,1526578561
942,122906,5.0,1520900008
942,122916,4.5,1520899086
942,122918,5.0,1520899082
942,122926,3.5,1520901382
942,143355,4.5,1520901868
942,166534,4.0,1520899954
942,168250,4.5,1520901386
942,168252,4.5,1520899928
942,168326,5.0,1520901898
942,170697,4.0,1520898765
942,174055,4.0,1520898767
942,179819,4.5,1520899851
970,168250,3.0,1494688929
979,177765,4.5,1518667179
984,168326,5.0,1532259934
984,170403,5.0,1532883416
984,171763,3.5,1532258862
984,175661,5.0,1531853343
984,177615,5.0,1531853260
984,179817,5.0,1532260075
984,180497,4.5,1531853140
1000,168252,4.0,1491050825
1000,169166,3.0,1505237030
1000,176419,1.5,1506800780
1017,122918,5.0,1511309385
1017,168252,3.0,1511309391
1028,122918,5.0,1501119733
1028,143355,5.0,1501119750
1028,169864,5.0,1501119808
1035,171765,2.0,1499449702
1035,177593,3.0,1518258272
1040,143355,3.5,1536475675
1040,167634,2.5,1503665597
1040,168252,3.0,1503901480
1040,168254,2.5,1503901240
1040,168612,2.5,1501191017
1040,169864,3.5,1514813908
1040,169984,3.0,1507538089
1040,170875,3.0,1503901004
1040,171763,3.5,1516630426
1040,174055,2.5,1514861231
1040,175303,3.5,1506829966
1040,176101,3.0,1533791872
1040,176419,4.5,1515990017
1040,176937,3.0,1533791479
1040,177689,2.0,1532418217
1059,122918,5.0,1535401398
1059,166534,5.0,1535402071
1059,167640,5.0,1535402081
1059,168250,4.0,1535402077
1059,169984,5.0,1535401788
1059,175199,4.5,1535401588
1059,175303,5.0,1535402069
1059,176371,5.0,1535401051
1073,122926,2.5,1461549757
1073,143387,1.0,1461549751
1089,122906,4.0,1520608213
1089,122916,4.0,1511553403
1089,122918,4.0,1495233374
1089,122926,4.5,1503485278
1089,143355,4.5,1497425770
1089,168248,3.5,1526384260
1089,168250,4.5,1510087737
1089,168252,4.5,1507429206
1089,168366,3.5,1492807115
1089,168420,3.0,1525010387
1089,168612,3.0,1524254343
1089,170813,2.0,1522973850
1089,171763,5.0,1513208631
1089,174055,3.5,1520360478
1089,175485,2.0,1504918053
1089,176371,4.5,1507685714
1089,176423,3.5,1503147057
1089,177593,3.5,1520360519
1089,177615,4.0,1526129156
1089,177765,4.0,1531482848
1089,178061,4.0,1517938159
1089,179819,4.0,1513953878
1089,180031,4.0,1518374826
1089,180297,4.0,1513208577
1089,180497,4.0,1517501711
1099,122906,3.5,1536507481
1099,122916,4.0,1536507485
1099,122918,4.0,1536507463
1099,143355,3.5,1536507599
1099,168248,3.0,1536507629
1099,168252,5.0,1536507452
1099,168254,3.0,1536507494
1099,175661,1.0,1536507557
1099,177765,5.0,1536506609
1272,167564,2.0,1528227891
1272,168250,4.0,1501686824
1272,169900,3.5,1509979229
1272,170401,2.5,1516822729
1272,171867,2.0,1528227352
1272,172009,3.0,1525788625
1272,173197,3.0,1519744737
1272,173369,2.5,1531241202
1272,177593,3.5,1522336204
1272,177615,4.0,1514413686
1272,177651,3.5,1520950009
1272,177689,2.0,1522765834
1272,177763,2.0,1522073110
1272,178335,3.0,1532960834
1272,179133,3.5,1511277892
1272,179817,3.5,1523544344
1272,179819,3.0,1514413728
1272,182825,3.5,1527085240
1299,122906,1.0,1536866269
1299,168248,2.5,1536866219
1299,168266,2.5,1536867111
1299,179401,3.0,1536866692
1299,180031,3.5,1536866419
1310,168250,3.0,1499880956
1346,168252,4.0,1492475701
1372,168248,5.0,1486922365
1372,168252,5.0,1503367593
1372,171763,5.0,1524759463
1372,176101,4.5,1524759473
1372,176933,5.0,1529000925
1372,177765,5.0,1528688051
1372,179819,3.5,1524759675
1372,182823,4.5,1527442607
1383,178523,1.5,1512947228
1393,167064,5.0,1510905002
1393,168250,5.0,1506724357
1393,168330,3.5,1506759401
1393,171763,3.5,1506724791
1393,171765,3.5,1506760508
1393,174055,4.5,1506724349
1393,174585,0.5,1506760499
1393,174909,4.5,1506725251
1393,175659,4.0,1506755378
1393,176371,5.0,1507510296
1464,122898,2.5,1520227571
1464,122906,4.5,1526708967
1464,122918,3.5,1533795997
1464,143355,4.0,1496980837
1464,168250,5.0,1515826350
1464,168252,3.0,1498372846
1464,168254,3.5,1498891621
1464,168266,4.0,1524983092
1464,168344,3.5,1501310909
1464,169984,3.5,1495857831
1464,170403,2.5,1513486169
1464,173369,4.0,1532150066
1464,173941,3.5,1524957298
1464,174055,4.5,1514093062
1464,174909,4.0,1517031620
1464,176101,3.5,1521524973
1464,176371,4.0,1511469313
1464,176419,3.5,1521266551
1464,177593,4.0,1521266533
1464,177615,4.0,1528589773
1464,177689,5.0,1515224233
1464,177763,3.5,1524957949
1464,179817,4.0,1523164924
1464,179819,3.5,1521524964
1464,179881,3.0,1533796024
1478,122916,3.5,1524332508
1478,176371,4.0,1524332494
1478,177593,4.5,1524332490
1507,122896,2.5,1521218084
1507,122898,0.5,1454780052
1507,143355,2.5,1521218007
1507,166532,3.5,1511370793
1507,167380,3.0,1511370393
1507,168248,3.5,1503245584
1507,168252,2.5,1521130533
1507,168254,3.0,1503245748
1507,168266,3.5,1503245877
1507,168344,3.0,1503245729
1507,168612,2.5,1521218074
1507,169984,3.5,1503245992
1507,170827,2.0,1503245865
1507,173145,2.5,1521218059
1507,173291,3.5,1511370455
1507,173925,3.0,1511370457
1507,173941,2.5,1511370441
1507,174055,4.5,1512836719
1507,174909,3.5,1521218067
1507,175303,3.0,1521218048
1507,175569,4.0,1511370382
1507,175585,2.5,1521217978
1507,176101,2.5,1521218070
1507,176371,4.5,1511369120
1507,176419,3.0,1521218061
1507,176751,3.5,1523459171
1507,177497,4.5,1523459723
1507,177593,4.0,1521217019
1507,177615,3.0,1526049160
1507,177763,3.0,1521218082
1507,179133,4.0,1521217986
1507,179817,3.5,1521217975
1507,179819,2.5,1521218045
1507,179881,3.0,1522071401
1507,180031,3.0,1521217981
1507,180045,3.5,1522336939
1507,180095,3.0,1521217958
1507,180497,3.5,1526196666
1507,181315,4.0,1526049190
1513,177771,4.0,1522401193
1517,176371,5.0,1519575344
1517,177593,5.0,1519575431
1523,122916,3.0,1517153344
1523,122918,3.5,1506026050
1523,143355,3.0,1506025534
1523,168248,4.0,1506025950
1523,168254,2.5,1506026380
1523,168330,4.0,1518421939
1523,168612,2.5,1506025923
1523,170827,3.5,1517153704
1523,171763,3.5,1517153186
1523,173291,4.0,1517153654
1523,175661,4.0,1517153697
1523,176101,3.0,1517153474
1523,176371,4.0,1517153198
1523,179819,4.0,1520723050
1524,168250,4.0,1496176052
1531,168252,2.5,1496103106
1547,122916,2.0,1528116758
1547,122918,3.0,1528116353
1547,168492,0.5,1528116753
1547,171763,1.5,1528116021
1547,180095,0.5,1528115673
1563,168366,4.5,1529369886
1614,168248,4.0,1528338657
1654,168252,2.0,1494103795
1679,180095,3.5,1523645534
1686,168254,1.5,1498465608
1686,168498,4.0,1493519159
1686,168612,3.0,1499918056
1686,169984,3.0,1502236326
1686,170399,2.0,1528314334
1686,173291,2.5,1524857940
1686,176371,4.0,1524961761
1686,179819,3.0,1524219482
1761,122896,4.0,1510955123
1761,168250,4.0,1510954624
1784,168252,5.0,1489502342
1832,168492,4.0,1517227401
1832,174055,4.5,1508101136
1832,175303,3.5,1509609589
1832,176371,5.0,1508147788
1832,176603,0.5,1509140718
1832,177593,2.5,1516886803
1832,178061,3.5,1524494129
1832,180031,3.5,1519632546
1832,180095,3.0,1514972744
1832,180497,4.0,1530286491
1832,181315,4.5,1519568466
1848,168344,5.0,1517663906
1880,122918,4.0,1494292715
1880,143355,4.0,1506834431
1880,167564,4.0,1506834933
1880,168252,4.0,1489451805
1880,168366,2.0,1506834455
1880,175303,3.0,1506834133
1880,176419,3.0,1506834117
1883,122906,5.0,1527464856
1883,168248,4.0,1527464822
1883,168250,4.5,1527464808
1883,168252,3.0,1527482449
1883,171763,4.0,1527465159
1883,175585,4.5,1527465378
1883,176371,4.0,1527464216
1883,177593,5.0,1527464816
1883,177615,4.5,1527482110
1883,180031,4.0,1527464850
1890,176371,5.0,1518422967
1933,122918,3.5,1502610495
1933,166532,3.0,1489908547
1933,166534,3.5,1492674574
1933,167640,3.0,1496558960
1933,168250,3.5,1514743317
1933,168266,3.5,1497164588
1933,168330,2.5,1509863026
1933,168610,2.5,1506180964
1933,168612,3.5,1500262337
1933,169864,3.5,1507395261
1933,169900,3.5,1500103317
1933,170403,3.5,1500187340
1933,170697,4.0,1500446262
1933,171759,3.0,1512055681
1933,171763,4.0,1506756153
1933,172547,3.5,1506147840
1933,173291,3.5,1511766209
1933,173941,3.0,1509778744
1933,174055,4.0,1513503843
1933,174727,3.0,1510383678
1933,175303,4.0,1513932204
1933,175569,3.5,1511420004
1933,175661,3.5,1504601635
1933,176371,4.5,1514704261
1933,176419,2.0,1513439707
1933,176751,4.0,1513412118
1933,176933,3.5,1514450638
1933,177689,3.0,1513754289
1935,122916,3.0,1523394239
1935,122918,2.5,1523365252
1935,122926,3.0,1523365107
1935,168492,1.0,1523365715
1935,170697,2.5,1523364676
1935,174055,2.5,1523394243
1935,175569,4.0,1523395171
1935,176371,3.0,1523364662
1935,177593,4.5,1523364656
1935,177765,5.0,1523364654
1935,180031,2.0,1523365696
1935,180497,4.0,1523365563
1961,166534,4.0,1501460049
1961,168250,5.0,1501271786
1961,168366,5.0,1500745141
1966,176105,4.5,1506766649
1966,176933,3.5,1506766656
1966,177237,3.5,1506766659
1974,122906,4.5,1520899345
1974,168250,4.5,1534097406
1974,168254,3.5,1492227293
1974,169864,3.5,1509255373
1974,170827,2.5,1504935503
1974,175303,5.0,1505628252
1974,177593,4.5,1532375424
1974,179401,3.5,1519535057
1980,122918,4.5,1509735976
1980,122926,4.0,1509738285
1980,166534,3.0,1509736530
1980,167746,3.5,1509736530
1980,168248,4.5,1509737714
1980,168250,4.0,1509735270
1980,168252,4.5,1509737606
1980,168330,3.0,1509736998
1980,168612,2.5,1509737774
1980,171763,4.5,1509737725
1980,171765,4.5,1509737739
1980,172547,1.5,1509737414
1980,175199,2.5,1509737439
1980,175303,3.5,1509737703
1980,176929,2.5,1509737197
1980,178521,4.0,1509736800
2011,122898,2.5,1534348568
2011,166534,4.0,1534347632
2011,168252,4.0,1534341066
2011,169984,3.5,1534348510
2011,174055,4.5,1534347443
2011,175303,4.0,1534347487
2011,176371,4.0,1534342721
2011,179819,3.5,1534347651
2011,180031,3.5,1534347670
2020,176371,4.0,1515697399
2025,122898,2.5,1521599485
2025,122916,4.0,1509935170
2025,122918,4.0,1497209543
2025,122926,4.0,1508632324
2025,143355,4.0,1505868466
2025,166534,2.5,1511662371
2025,167064,4.5,1493950610
2025,167640,2.5,1510546479
2025,167746,3.0,1502952782
2025,168122,4.0,1508978386
2025,168250,5.0,1496088652
2025,168252,3.5,1505957647
2025,168254,3.5,1500422829
2025,168266,4.0,1501294569
2025,168326,4.5,1513486482
2025,168328,4.0,1516772878
2025,168330,4.0,1488679463
2025,168344,2.5,1514521960
2025,168366,2.5,1503170685
2025,168492,5.0,1516996703
2025,168608,4.5,1512009908
2025,168610,4.5,1514086029
2025,168612,4.0,1507172978
2025,169864,3.0,1506304738
2025,169900,5.0,1506143823
2025,169984,4.0,1508730661
2025,169992,4.0,1505675670
2025,170875,2.5,1505785070
2025,171759,4.5,1513226741
2025,171763,5.0,1515043724
2025,171765,4.5,1499387025
2025,173145,4.0,1516856445
2025,173197,5.0,1520055378
2025,173205,4.5,1512618049
2025,173291,4.0,1521779346
2025,173941,4.5,1514951909
2025,174055,4.5,1517893331
2025,174727,5.0,1518759974
2025,174909,4.0,1515209258
2025,175303,3.5,1517461115
2025,175569,4.0,1519967328
2025,175655,4.0,1516682396
2025,175659,3.5,1521431365
2025,176371,4.5,1528084412
2025,176419,5.0,1522123902
2025,177237,4.0,1521175752
2025,177497,2.5,1535847006
2025,177593,3.0,1529985158
2025,177615,5.0,1524801247
2025,177651,5.0,1526186298
2025,177689,4.0,1528262998
2025,177763,3.0,1537590500
2025,177765,4.0,1528004610
2025,178061,4.0,1526451837
2025,178335,4.0,1525752015
2025,178667,3.5,1507167238
2025,179085,4.0,1518927571
2025,179133,3.5,1525060603
2025,179401,3.0,1514684878
2025,179817,3.5,1534144832
2025,179819,4.0,1522350611
2025,179881,2.5,1528432224
2025,180031,4.0,1533959968
2025,180045,3.5,1533875620
2025,180297,3.0,1534304628
2025,180497,4.0,1530504543
2025,180985,2.5,1536986108
2025,181315,4.5,1533529000
2025,182825,2.5,1534922570
2063,122896,1.0,1504326793
2063,122918,3.0,1504326672
2063,122926,3.0,1504326679
2063,143355,3.5,1504326729
2063,168248,2.0,1504326748
2063,168250,4.0,1493284821
2063,168252,2.0,1493284829
2063,168254,4.0,1504326818
2063,169984,3.0,1504326844
2063,171763,3.5,1504326667
2063,173145,2.5,1504326765
2063,173291,4.0,1504326828
2063,174055,3.5,1504326654
2064,122916,0.5,1528245574
2064,122918,4.5,1528244510
2064,122926,4.5,1528244489
2064,143355,4.5,1528245362
2064,168252,3.0,1528245522
2064,168366,0.5,1528245955
2064,177765,0.5,1528245526
2064,179401,4.0,1528245961
2069,122906,3.0,1528446252
2069,122916,4.0,1528446247
2069,167640,4.0,1495993610
2069,168122,3.5,1495377371
2069,168248,3.0,1514796719
2069,168250,4.0,1495377371
2069,168252,3.0,1495377371
2069,168330,3.5,1531814665
2069,169864,4.0,1496505876
2069,169984,4.0,1495377371
2069,170697,4.0,1495814943
2069,171763,4.0,1514796781
2069,173197,4.0,1514796706
2069,174055,3.5,1506156679
2069,175303,4.0,1506156679
2069,175569,4.0,1518956532
2069,175585,4.0,1514796833
2069,176371,4.0,1508670050
2069,176419,4.5,1506279583
2069,176423,3.0,1520360045
2069,176751,3.0,1522435457
2069,177593,3.0,1532013131
2069,177689,4.0,1522435458
2069,179221,4.5,1508670050
2069,180031,3.0,1531814665
2069,181315,3.0,1518956528
2084,122918,5.0,1505064300
2084,122926,2.0,1505066219
2084,166534,5.0,1505065720
2084,168254,1.0,1505064462
2087,122918,2.5,1522343211
2087,168252,4.0,1504602905
2087,176371,3.0,1522351572
2104,177765,5.0,1532410282
2113,143355,5.0,1514198018
2132,174055,3.0,1527206449
2132,176371,3.5,1527206444
2132,177765,4.0,1527206205
2133,122918,4.0,1493118469
2135,168252,4.5,1501980640
2135,168366,2.5,1501980666
2158,122898,3.0,1522167087
2158,122916,4.5,1522166502
2158,122918,4.0,1522166800
2158,122926,3.5,1522166961
2158,143355,4.5,1522166870
2158,168248,4.5,1522166493
2158,168250,4.0,1522166287
2158,168252,3.5,1522166539
2158,168326,4.0,1522166834
2158,168328,3.5,1522167064
2158,168366,2.5,1522166668
2158,168612,3.0,1522167042
2158,168712,4.0,1522694604
2158,170357,4.0,1522953639
2158,170813,3.5,1522167068
2158,170827,3.5,1522167105
2158,171759,3.0,1522167057
2158,171763,4.5,1522166837
2158,172547,4.0,1522167074
2158,173941,3.5,1522167020
2158,174055,3.0,1522166830
2158,174727,3.5,1522166857
2158,174815,3.5,1522167070
2158,174909,4.5,1522167004
2158,175197,2.0,1522167093
2158,175303,4.0,1522166873
2158,175485,3.0,1522167113
2158,175569,5.0,1522627056
2158,175661,4.0,1522166926
2158,176101,3.5,1522167012
2158,176371,4.0,1522166791
2158,176751,4.0,1522166532
2158,177593,4.5,1522627687
2158,177607,3.5,1522167062
2158,177689,3.5,1522166868
2158,177763,3.0,1522167034
2158,178061,4.0,1522166848
2158,178667,4.0,1522167036
2158,179221,4.0,1522166974
2158,179817,3.5,1522166843
2158,179819,4.0,1522166535
2158,179881,2.5,1522167095
2158,180031,3.5,1522166854
2158,180045,4.0,1522166838
2158,180297,4.0,1522166875
2158,180497,3.0,1522166968
2158,180985,4.0,1522166852
2158,182823,3.0,1522167089
2205,143355,3.0,1505751621
2205,168250,4.0,1496629238
2205,168252,4.0,1511847196
2205,168326,4.5,1515509281
2205,171763,3.0,1514960470
2230,122896,3.5,1509816816
2230,122906,3.5,1533839863
2230,122916,3.0,1533839766
2230,122926,4.5,1509614728
2230,166534,4.5,1509614070
2230,168248,4.5,1536263109
2230,168250,3.0,1521126223
2230,168252,5.0,1509614093
2230,171763,4.0,1534935411
2230,173925,3.5,1533845802
2230,174055,4.5,1513342130
2230,176101,4.5,1521051191
2230,176371,4.0,1521051002
2230,177593,3.0,1524214938
2230,179401,4.0,1532632910
2230,180031,2.5,1527180112
2256,143355,5.0,1497974080
2256,168252,5.0,1497974358
2280,122906,2.5,1526882788
2280,122916,2.5,1527844490
2280,122926,3.0,1530591259
2280,168250,3.5,1530591275
2280,168254,3.0,1489147758
2280,170813,2.5,1537124175
2280,171763,3.5,1527835873
2280,174055,3.5,1518236351
2280,174909,4.0,1518236361
2280,177593,3.5,1531994142
2294,143355,2.0,1506386938
2294,167064,3.5,1506386487
2294,168250,3.0,1506386184
2294,168252,3.0,1506386421
2294,168286,3.0,1517196365
2294,168326,3.0,1506386178
2294,168328,1.5,1506387249
2294,168492,3.0,1514998833
2294,169864,1.5,1518050968
2294,169900,2.5,1506386763
2294,169984,1.5,1506386876
2294,170401,2.0,1528411021
2294,170697,0.5,1506386187
2294,171763,2.0,1506387319
2294,172009,3.5,1521160873
2294,173145,2.0,1506387388
2294,173197,4.5,1511671402
2294,173369,4.0,1524702016
2294,174055,3.0,1506387078
2294,174909,2.0,1506387216
2294,175569,3.0,1506387284
2294,175659,2.5,1506387306
2294,175661,1.5,1506387198
2294,176371,4.0,1508128827
2294,176751,3.0,1507146120
2294,176929,3.5,1508128851
2294,176933,3.5,1508128801
2294,177497,3.5,1518051049
2294,177593,3.5,1513740631
2294,177607,2.0,1506387402
2294,177615,3.0,1513740604
2294,177651,4.0,1509601432
2294,177689,3.5,1511671511
2294,178061,3.5,1516228290
2294,179119,3.0,1522889820
2294,179331,3.5,1509601378
2294,180031,3.0,1514998796
2294,180045,3.5,1516228383
2294,181315,3.0,1516228335
2294,182825,4.0,1516228451
2304,175303,5.0,1505545728
2304,175661,5.0,1505545758
2306,122898,4.5,1537211071
2306,122906,4.5,1537210902
2306,122916,4.5,1537210671
2306,122918,4.5,1537210667
2306,122926,4.5,1537210727
2306,143355,4.5,1537211570
2306,166534,3.5,1537212284
2306,167640,3.5,1537212302
2306,168248,4.5,1537210905
2306,168250,4.0,1537212290
2306,168254,3.5,1537211032
2306,169864,3.5,1537211350
2306,169982,4.0,1537211136
2306,169984,5.0,1537211345
2306,170827,4.0,1537211166
2306,175197,4.0,1537212299
2306,175303,5.0,1537211404
2306,175485,3.5,1537212395
2306,176937,0.5,1537212485
2306,177765,4.0,1537210585
2306,178523,3.5,1537213053
2315,122896,2.5,1534906704
2315,168252,3.0,1534906984
2315,168366,4.0,1534906348
2315,177765,4.0,1534905519
2322,122918,2.0,1525298816
2322,168252,2.0,1525298813
2329,168252,3.5,1532811159
2329,168254,2.5,1532811003
2329,171763,3.5,1532811009
2329,174055,4.0,1532811111
2338,122916,5.0,1529234293
2338,122918,5.0,1516478900
2338,168248,5.0,1516430638
2338,168252,5.0,1516478937
2338,168612,3.0,1516429624
2338,171763,5.0,1516430614
2338,179819,5.0,1516430695
2353,168608,3.0,1529004855
2353,170403,5.0,1529003293
2353,171763,4.0,1529003590
2353,174055,4.0,1529003438
2353,177763,4.0,1529004059
2353,179401,4.0,1529003630
2353,179817,4.0,1529003507
2399,122918,3.0,1493063102
2419,122906,3.0,1520371876
2419,122918,3.0,1495801975
2419,143355,2.5,1499776807
2419,166534,2.5,1497277661
2419,168250,3.0,1497978881
2419,168326,3.0,1533504178
2419,169992,2.0,1492891964
2419,170729,0.5,1518369577
