movieId,variance
74541,1.5883733227576178
118496,1.5864960000000001
39715,1.5855196495716788
1364,1.5829488658208382
38,1.582304948870092
1168,1.5799682784636488
2559,1.5791722623966942
78893,1.5788597555109571
1329,1.5782046398891967
4006,1.5772576096190598
1514,1.5772216758966926
31724,1.5745473465140478
104076,1.573831353305785
2507,1.5735190286705438
1456,1.573461036431214
96975,1.5725623582766444
142032,1.5715647693618402
174585,1.5708968361752427
3666,1.570209100164461
44731,1.5700835515650329
51632,1.5696910097821022
619,1.5693184480424822
97462,1.568891841424878
56079,1.5687421690840748
5785,1.5686295773018706
732,1.5679760330057946
135216,1.5669062174817896
4453,1.5649441802087463
8911,1.5645435814745137
97701,1.5645167083727445
88468,1.5631352724913494
2332,1.562553726112544
3942,1.5624962442160926
713,1.562358276643991
5096,1.5608567842515524
114082,1.5604209533607685
7065,1.5600461658403355
2632,1.5594715398916184
2674,1.5586461903166793
77414,1.558357484286198
48322,1.5578803283748088
87520,1.5576480448451726
26974,1.5566881937511279
891,1.5566039320676777
2384,1.5555692872480766
60806,1.5552705771791053
56003,1.5536640135780269
3544,1.553181163434903
1490,1.551528153878384
854,1.5512499117293974
4989,1.548085429523546
1793,1.5466674204307762
86898,1.546353305828942
140265,1.5456581910302123
60649,1.5456193819682882
6616,1.5452767275782398
1098,1.5443339100346023
701,1.5434026465028357
1999,1.542110737835438
48711,1.541967207019631
2710,1.5408945217677346
120474,1.5402356934459678
95237,1.5386848072562356
102217,1.537744351866688
167570,1.536335383191166
79134,1.5361999178971673
143387,1.5358234731265605
140162,1.5356460995934502
5891,1.534669793089232
96691,1.5334040158066586
327,1.5320841320284544
130075,1.5305424308625044
1666,1.5294285338362354
790,1.526869571357955
2545,1.526051488969782
397,1.5250340136054423
32300,1.5250332054309326
96616,1.5243143869117894
64249,1.52380589569161
46335,1.5232897167452661
85885,1.5232426303854876
102716,1.5229380400449004
1483,1.522679501008066
6332,1.5215300071653848
50158,1.5213973344439817
1058,1.5213775510204082
81156,1.52115875021582
107410,1.5204233347750866
1468,1.5197601709263593
80222,1.5190701326472653
48518,1.5175108807939168
1405,1.5167191498588903
77177,1.5166439909297056
112370,1.5163976165486681
5736,1.5162918108419838
4777,1.516155478395062
2152,1.5159677632448145
5990,1.5157137771448914
8957,1.5143572907450487
59900,1.512382121748804
2197,1.5118326221807883
53435,1.511381070165002
2776,1.5111555555555554
66798,1.5108269008611634
4752,1.5101464843749999
52279,1.5097107438016528
58107,1.509578194774063
1979,1.5087122448979595
156000,1.5087079862108588
7266,1.506004691712475
2627,1.5060010404280613
5862,1.5059863945578231
2503,1.5048668639053255
34530,1.5040591465724025
7453,1.5031342907533383
5880,1.5022933813443073
148652,1.5011459007522625
69784,1.5009721191428573
1000,1.5007558233909586
3663,1.4996529843347213
626,1.4995441973598713
3847,1.4990841810846267
93265,1.4980070153061225
5460,1.4972999184465163
5737,1.4972612440744595
125970,1.4960167092768444
3608,1.4959654815843266
39446,1.4953426577302928
1163,1.495206425294837
138,1.494572316562317
170939,1.4935601691657054
59014,1.4934938827437856
157340,1.4917560463983817
63540,1.4913396499367908
4072,1.4907808171745154
96069,1.4900999615532489
60363,1.4888293552715202
136447,1.4888027400353796
1726,1.4873319132634961
634,1.4871053136814745
26630,1.4868595041322314
807,1.4847820793766742
102602,1.4846913580246912
3940,1.4844678953626633
5738,1.483586724584667
155064,1.4835557491235765
2657,1.4832450604399223
6383,1.4832279250400076
1173,1.4831580145214192
155743,1.4826598683767211
133798,1.4815024053862016
1164,1.4809890187576584
3437,1.4800245243463472
116855,1.4787375675464016
48591,1.4787318853684412
1002,1.4785883856829802
1534,1.4784634662072207
2483,1.4782930676972463
51937,1.4778203749811376
5740,1.4758379247015612
50806,1.4755599066795089
5184,1.4743140589569164
3664,1.4739714077160002
101285,1.4730371996636873
57532,1.4727301939058173
1812,1.4727224576271187
59306,1.471961745431296
1986,1.4718312309699868
6464,1.4715579645965449
7320,1.4715282850417986
86355,1.470309162844438
88932,1.4700318708470639
1585,1.4699572847403417
1977,1.4693328915111057
187613,1.4691111260413867
3939,1.4691092745638201
5305,1.4688540780895694
3612,1.468578847012049
1984,1.4683679457129277
2275,1.4676719740517417
2813,1.4674067191549707
1416,1.4673192773480142
8363,1.4664756100834924
1489,1.4663662450844936
2315,1.465864645211517
42723,1.4657374555464056
4715,1.464599609375
160080,1.463963739860656
134252,1.4639191937869822
82152,1.4630880177514793
113103,1.4630678762236005
2163,1.4628011733793573
8872,1.4626229889964875
27922,1.4625091552734375
5513,1.462469135802469
2894,1.4623222969461958
2862,1.4622671722840075
1715,1.4622222222222219
81417,1.462116527051592
193,1.461962906233255
1985,1.4616248810449375
40697,1.4614749999999999
2767,1.4608330939385235
167738,1.4592306988721515
2689,1.4588555023306078
80350,1.458442425760232
8574,1.4583343444393213
54908,1.458027613412229
127390,1.45794375
49013,1.4577121857815658
5639,1.4573822021484375
4146,1.4571759809750298
888,1.4568805499991384
244,1.4568645640074211
5224,1.4566686185306967
56176,1.4565500543004146
70994,1.4562924352076598
3351,1.4557760000000004
2461,1.4550839309601666
99787,1.4550201599576968
4282,1.4548289081824612
103210,1.4544274309010168
1592,1.4540657385157383
4289,1.4535980224609375
65,1.4534118875443494
4185,1.4530769756164197
2775,1.4523873166494035
104312,1.4522875314579442
44729,1.4520493096168314
7345,1.4517001058921768
6482,1.4500441957270518
4895,1.4498280985956526
56336,1.4493158834027364
128604,1.4484851860102474
2084,1.448442768345814
867,1.4483440434997528
231,1.4479891422365154
3990,1.4477951151057502
3662,1.4473253366300245
3780,1.4472931106910312
103596,1.4461937500000002
7369,1.4460999445363365
66639,1.4452083333333332
127098,1.4448664532551352
7353,1.4443258585100394
1772,1.444192790614696
8808,1.4436126403111242
106762,1.443269886539773
3830,1.4423982610795798
3670,1.4420303515882742
26915,1.4420303515882742
61160,1.4419760681264318
93040,1.441123271300219
2157,1.4410444234404538
6485,1.4405775147928992
130448,1.4402266924781864
110295,1.439562970677776
5164,1.4393397707908717
105075,1.4393239012287338
6880,1.4392181527131842
2462,1.4389839932728956
167564,1.4389197850881326
5465,1.4382502456320216
95058,1.4382353182650391
31422,1.437717724499312
2509,1.4371030036068817
130634,1.4369154341564452
2830,1.4365079365079367
3843,1.4364027434981506
4680,1.4361872552509791
135137,1.4359285490532139
876,1.4356313131313132
5942,1.4354360418270165
40826,1.4344692311313398
8978,1.4344640027674738
91273,1.4344
2382,1.432831462889608
51063,1.4322868574946137
99,1.431967951894021
95193,1.4313725490196083
50796,1.430556657830828
168060,1.4304174171822384
641,1.4303809171597632
1529,1.430268595041322
44972,1.4301208965732026
4766,1.4294924554183814
3003,1.4290688927176098
27155,1.428488416399939
180231,1.4283816044322328
1850,1.427722945235392
47952,1.4275958242646196
53996,1.4269422748542313
1116,1.4265132321968192
48385,1.4263680783996795
6888,1.4257782232196303
170817,1.4256055363321798
2168,1.423986117349974
126,1.4235745316061623
3693,1.4228671268298307
7222,1.4226482500572202
27473,1.4218023631198344
6348,1.4211253993395798
42009,1.4211093332289437
86347,1.4208910634656098
60397,1.4208516925707961
71252,1.4208280956672161
2907,1.420651954066086
7742,1.4200404006396772
89780,1.4198351297141218
58291,1.4197682153986206
3905,1.4192928872229165
85510,1.4192712725586105
6951,1.418865638809518
34323,1.4187120574431178
45852,1.4186299979097614
5717,1.418402655179719
8196,1.4181711181530106
71379,1.418030828437698
853,1.4173080997104723
92938,1.4169741946365324
6615,1.4166154869777057
496,1.4153376980242078
4162,1.415245388096067
27685,1.4147476586888657
5647,1.4144723958055156
4310,1.4140401149560102
63,1.4138910750941358
1679,1.413801182237601
81132,1.4137696438869665
1328,1.413715049727904
3785,1.4135954055822253
6948,1.412980109739369
33585,1.4129358433156984
2426,1.4128160492157924
49642,1.4126275510204083
8642,1.412538196016297
5675,1.4117390011890605
48791,1.4102835538752365
83506,1.4100436098255607
1891,1.4099642048359995
135141,1.4096158493631767
163072,1.40948224852071
3146,1.4089278184940994
1681,1.4087907849484238
288,1.408510856591054
4750,1.408228725647956
48943,1.4080943310657597
75,1.4076397998949421
150596,1.4073895765130162
829,1.4072495688897737
2389,1.4069859459457728
169,1.4069278473178295
3941,1.4067455621301774
50183,1.4061358655953249
2387,1.4051875908075429
86377,1.4050773852647314
3973,1.4049473136094672
4272,1.4041968276571337
90469,1.4038297856949966
68519,1.4037005654920889
870,1.4034360000000001
692,1.4026198641915861
631,1.4024475560148777
1970,1.4023326010285935
980,1.4022356185121108
99721,1.4019468038936078
526,1.4013154677490343
54785,1.4012382852196168
90890,1.4009841083784138
3695,1.4001443191781568
98975,1.400096
1525,1.3999797134920884
2886,1.3998948096885815
48045,1.3993595041322315
4369,1.399063591776747
7175,1.398629221461839
2630,1.398239407578471
667,1.3981659679079024
69134,1.3980172256589376
5504,1.3979949747656237
113345,1.397809867781622
151739,1.3976316581035377
8854,1.3975892857142858
5106,1.3970954334535954
5855,1.3966246377946587
33681,1.396613498263889
91266,1.3965362687798057
67867,1.3964468712799545
4749,1.3962571806040276
60904,1.3956887760689833
82143,1.3956684714702206
104069,1.3956410995770858
99470,1.3947442339502514
4388,1.3946325202237178
3933,1.3945578231292515
1750,1.393824
3646,1.393623293973857
3970,1.3936097100723361
140529,1.3929887397253213
1806,1.3924132624424537
3218,1.392017863336802
6251,1.391684
144632,1.39154052734375
3979,1.391228984816617
67923,1.3911311114386524
141846,1.3910359129041383
5482,1.3909525896705386
611,1.3899315266197563
92535,1.3899083274302098
670,1.3894920574842826
4232,1.3893947611075244
147372,1.3893265235457066
2323,1.389204503750679
614,1.3889951814058956
2363,1.3888909551027486
125914,1.3887771000708882
4271,1.3880958504801097
6094,1.3880378641498217
2704,1.3879082751332952
168498,1.3879035792549306
3453,1.3876571198487448
8987,1.3875508505917158
3563,1.3873889627194518
4588,1.3872888888888888
2086,1.387210743801653
4864,1.3871917724609375
135536,1.3870045570893086
3903,1.3868174845565981
4732,1.3866807558467862
157224,1.3863998724489797
8839,1.386024998234588
5684,1.3856607457797934
4015,1.3855232846573773
3434,1.3854841089019656
1005,1.385291514809507
166526,1.3847115249418052
44238,1.3844848713356581
1539,1.3836116284895816
44225,1.3835855409955777
6257,1.3834303252551021
3673,1.3830169844834925
5296,1.382887005950887
6325,1.3828232645694656
5509,1.3828120837551283
3433,1.3820013738119903
72591,1.3814867629735261
2364,1.3814718777188282
5012,1.3811103026354847
141648,1.381024
70641,1.381021796473691
57536,1.380720987654321
61354,1.380257877526754
109848,1.3797064230031264
4208,1.3796776321990762
6695,1.3796525922638645
3626,1.379174924552948
1902,1.3790305555555553
3225,1.3787936120260404
116977,1.3785610906789802
60007,1.3781851029395158
5739,1.3769804948870092
133712,1.3766511755683248
49526,1.3765289256198343
33499,1.376503381958849
3248,1.3760136031231702
107312,1.3759717005852041
67073,1.375531750754921
3864,1.3748999851278998
3938,1.3748555380917158
286,1.3748268698060941
129514,1.3748039065040503
735,1.3747879159204448
53004,1.3747796827431502
2325,1.374412770761153
158872,1.374290378201142
2170,1.3741956681246386
6425,1.3741284281824822
181,1.373679505476404
3821,1.373601787591789
126426,1.3729367225527311
152,1.3721806273739987
3833,1.3719997248045686
2435,1.3718244031402385
122884,1.3717468902109249
78655,1.3714724170918369
2296,1.3713792899408286
90,1.3710402145821912
5879,1.3709151383928828
2256,1.3706514791818845
1640,1.3704002804277529
3781,1.3702957405914808
104074,1.3700965325683583
1975,1.3699480211504567
57326,1.3698410418462128
137595,1.3695343623489944
30701,1.3694340706693477
5779,1.3687659402540342
5323,1.3686730499568542
839,1.3685287055998872
4718,1.3681876755488493
2365,1.3674876926857578
88356,1.367348483793718
1853,1.367207003864437
1477,1.3671341463414635
2286,1.3670714119223821
101577,1.3670301020408162
4390,1.3669563609467454
1976,1.366950157702947
6995,1.3665599756134736
1040,1.3665560742255316
712,1.3665199065746731
8731,1.3662445738163818
148671,1.3655112750838698
2882,1.3648780074902227
5771,1.364595347943099
810,1.3645429189489116
7142,1.364521245158694
58315,1.3641467566022465
4371,1.3637642202980296
74698,1.3637174714841882
3676,1.363632091100524
4248,1.3626406562143145
6705,1.3625515009970437
2297,1.3623138130776449
89002,1.362015394393051
134849,1.3614858250450308
6249,1.3611436896645193
2913,1.361113626075147
72714,1.3607434766252862
3838,1.3603670634920635
1974,1.3602674250209414
6116,1.3602191854054597
80617,1.3594016872832668
175655,1.3591620139832001
5705,1.3590880587655647
80363,1.359085488260097
1430,1.358985702507591
4974,1.3588864175742745
1696,1.358861188057864
110771,1.3588543460338334
19,1.3585097630542229
43928,1.3584045405202498
987,1.3580589174014839
5691,1.3574008905486927
5883,1.3573652135391099
94018,1.3572973353349596
57520,1.3571517143034288
5128,1.3569420413914217
90524,1.3568086543980356
47384,1.356419405997693
1656,1.355439867209899
4691,1.3553088287646848
2487,1.355271520372855
4247,1.3551133952590673
105519,1.3549821640903685
4233,1.3548074192825863
97785,1.35422771591454
48231,1.3541744016237223
2914,1.3541666666666667
140481,1.3541287624884293
4308,1.3540427768895398
2260,1.3535204081632652
165645,1.3534578402366864
6725,1.353431160374873
3579,1.3534209885561237
8062,1.3533818938605617
325,1.3529185370984174
2189,1.3527020796427964
7193,1.3526130187761976
706,1.3522995845627632
2878,1.3520812432177882
8372,1.3515195363298729
176419,1.3514479734620652
6186,1.3513679832503396
4335,1.3513381041074404
165141,1.3513034143153866
137,1.351154292739567
2712,1.3511171839257048
3974,1.351111111111111
62336,1.350981598482197
50149,1.350906267729702
2354,1.3504547709811672
82852,1.3501216704706869
7846,1.3498243576716504
4598,1.3496014475035454
67799,1.3494319065179943
5585,1.349213189058061
1760,1.3491872537885046
4501,1.3491010311444127
3531,1.3489163237311388
3820,1.3485226059095767
93980,1.3481345663265305
27351,1.3481039474613374
1662,1.348041457094955
2666,1.347856789774733
1384,1.3477944175747334
2566,1.3473314765328013
737,1.3470770952788047
167634,1.3469927159209156
5189,1.3468504197237094
3050,1.3463992214532874
4474,1.3461054387949274
8701,1.3460528657885371
6566,1.345738497598715
47264,1.3456846503347857
2381,1.3455939553565326
1453,1.3455479207564591
5066,1.3453545724321998
1546,1.3452916314454775
65802,1.344535209343624
1497,1.344210191603071
1117,1.343788402318958
2506,1.3434288311456584
2589,1.3433601168736304
8376,1.3432609911156672
26736,1.3428061224489796
3597,1.3425443672839508
8967,1.342456984957695
2965,1.3423494923140262
97757,1.3421555904651323
1668,1.3420374369333956
1632,1.3406491683836486
1973,1.340578905224867
101893,1.3399844182825484
66783,1.339579224194609
618,1.3395444197687292
5584,1.339531626121166
40574,1.3394759166745216
5598,1.339288888888889
67,1.3389721074380163
1431,1.3389347557933422
5501,1.3388972860865107
2876,1.3388454212813725
33830,1.3384782145088427
170875,1.3383480396548122
842,1.3381837099068716
2392,1.3377765114797056
135567,1.337509688492212
202,1.337370181383472
43836,1.3371592495833522
48678,1.3370949335391333
3692,1.3370063151756049
2008,1.3366439909297052
2116,1.3365059875410634
61071,1.336235375810117
3596,1.3358678926627885
1504,1.3358289930555556
83086,1.3353010625737898
8189,1.3352797001153405
8643,1.3352258497825742
58293,1.335220037290713
2800,1.335051803599942
66,1.334717579159362
4342,1.3344835045970798
68205,1.33440322593494
6844,1.333990795529257
3837,1.3338116794929833
1657,1.3337671029149316
5255,1.3334829346949744
80572,1.3333244756235827
2049,1.3331158993350727
2411,1.3330125824209622
3432,1.3329399662354144
8387,1.3328328688379605
981,1.332746544292509
117851,1.332050293503134
405,1.3320157395844405
1519,1.3310546875
833,1.3308708466606882
3943,1.330829749584761
32076,1.3307381533540947
129779,1.3306592151913947
45666,1.3304941559053631
243,1.3303414627847319
7262,1.3301252319109462
1554,1.329936569742532
170813,1.3298528537455407
47382,1.329718710679459
33164,1.329574433728219
1669,1.3294004992989297
310,1.3292162886279792
2383,1.3291349256821758
25901,1.3284759521484375
2864,1.3280611825333737
847,1.3277604166666668
26151,1.3275018148624655
2060,1.327377807267271
8934,1.3271484375
2431,1.3270388719756447
117192,1.3262919039398078
160112,1.325601316850309
128975,1.3255536332179934
2497,1.3254502705839755
2492,1.3253506716531298
4685,1.3251753826530612
120138,1.325092409412745
2449,1.3250547845142435
3399,1.324665326055731
72696,1.3245541838134431
124,1.3244844567559249
91386,1.3242646949210657
97957,1.3242196297464077
1721,1.3239402091187449
74282,1.3237064395882494
106642,1.32340800126132
101262,1.3231449442522105
2887,1.323020646041292
99764,1.322914440951131
8861,1.3228984160018382
881,1.322702594954056
2628,1.3224136007959633
79879,1.3217149693738974
3918,1.3216352322968343
392,1.3212722948870395
2041,1.3212628742656372
31555,1.32125
80551,1.3210520211480892
114713,1.3209654990654336
1373,1.3202591730875803
1126,1.3197511272665896
148888,1.319672727272727
2335,1.3193379326703816
3404,1.319291819291819
885,1.3191308000473678
87867,1.3189262903977415
142598,1.318790170132325
1055,1.3187879643478528
443,1.3186801295445587
111617,1.3185813156623596
3912,1.318539374945373
1324,1.318166195378775
2606,1.3176492786268525
5815,1.3176132213294376
136864,1.3175423516379914
4104,1.3172060638435041
312,1.3171202408136948
4445,1.31678164059832
6792,1.3159489540236582
3439,1.3157535268796934
27618,1.3157511334336571
128968,1.3157125269313634
5715,1.3156851080705927
3490,1.3150883861020475
1983,1.3149432099804546
3064,1.314565569436182
3400,1.3144639999999999
1183,1.314184569896902
26169,1.3138651471984806
3696,1.313728377456755
2342,1.3132740275597419
1917,1.31315492720266
171867,1.3130660548242965
2027,1.3127125825577468
8142,1.31241426611797
3156,1.3123051938026933
70697,1.3122257355625822
8912,1.3122235889004827
55292,1.3121406353096428
5909,1.3121085957425316
142420,1.3119798730428782
703,1.3117879231770833
5648,1.3117779878176852
1971,1.3115093526382964
1445,1.3113704722454655
2107,1.3109075662870073
77201,1.3107887517146777
3988,1.3107779363196732
1151,1.310529774273181
86345,1.3103982256737357
7060,1.310140908043006
54270,1.3100812953507122
7190,1.310077519379845
711,1.3100514298593287
4744,1.3097991983049335
2491,1.3094864938845272
3661,1.3093333333333332
484,1.309249634112575
62834,1.3091073163959461
105,1.3083756574011116
5205,1.3082511775137773
4748,1.3079481272294886
97643,1.3073874177770282
105250,1.3073794881967864
2961,1.3072898600994332
72167,1.3071753959995376
92391,1.30698146605581
33158,1.3068141127231534
3021,1.3067527007003457
145935,1.3067372730509081
85780,1.3062564262681617
343,1.3062147240884399
106022,1.3062094252472183
5389,1.3061552739876916
1088,1.3061485388058955
6298,1.305996906128468
2977,1.3058751318886455
84312,1.305863777904478
1564,1.3058145065398337
65193,1.3054983716193402
135887,1.3054711203894027
112450,1.3053633217993077
583,1.3052822270588693
4176,1.305202029191883
4789,1.3048720713655522
56801,1.3042950247896525
135861,1.3039832208831705
2824,1.303814371804237
2452,1.3034162352071006
32017,1.3033398455718237
8869,1.3027112614753364
1646,1.3026751161897268
108501,1.3023291091974143
107314,1.302246760818301
184,1.3018981781758772
1588,1.3017868792385487
152063,1.3017765643600228
5428,1.3017184075967858
50802,1.301662797501085
44397,1.301562644471432
59715,1.3015054332253302
5378,1.301478090342626
427,1.3012341228871405
5415,1.301136263997296
4845,1.300800457142259
3825,1.3007858731627902
2853,1.3007638888888888
4753,1.3002291011774734
3688,1.300111536819324
4952,1.3000878328402368
3824,1.3000653901757828
1547,1.3000305555555558
6338,1.299975661523955
3889,1.2997427513874356
88699,1.2996377920620343
3694,1.2993381892451519
2151,1.2992750819656602
46919,1.29925537109375
7117,1.2984498218571576
1590,1.298296304459698
818,1.298242624545999
159441,1.2981910312959464
112497,1.2979037893039507
101296,1.297869822485207
8666,1.2978497398543183
117109,1.2976252251152285
44193,1.2976076814461144
78544,1.2975772539639674
96448,1.2975683593750003
320,1.2975299401197604
114670,1.29746936957006
1474,1.2974359952609746
1423,1.2969628025547546
5560,1.296804543877905
4697,1.296614476368168
1980,1.2963643950468935
4189,1.2961369977880264
12,1.2956549620219815
73881,1.2952998246224339
4155,1.2951408794182966
2253,1.2948603736234168
174,1.2942330753352722
85796,1.2941777777777779
144482,1.2940882124004944
1347,1.2939929869214994
3245,1.293955978584176
3840,1.2939025947364204
5538,1.2932401169289998
3140,1.2930713298479657
152173,1.2928994082840237
2404,1.2928394990808822
87,1.2925781452176388
3070,1.2925014319050738
44,1.2923951187847087
86059,1.292131002597211
72142,1.2920485943598963
160565,1.2919057941180847
3511,1.2917542901972012
54004,1.2907001836547292
2380,1.2905165658440352
27434,1.2905094764496154
2834,1.2903973280325443
64508,1.2902888767872749
8971,1.2902873613416017
76301,1.2901148844842825
3202,1.28984375
1460,1.2896957815035155
31431,1.289655748878001
92234,1.2896555555555556
779,1.289566405637463
91974,1.2894453678720086
844,1.288971643112237
5038,1.2889255960930766
1181,1.2888429752066117
45672,1.2888223146644522
96565,1.288700508956309
840,1.2877407254253308
585,1.2877184146794203
78637,1.2872308106474806
2555,1.2867097347996688
2427,1.2866636514169312
2136,1.2865618202164182
6349,1.2865142416834943
72378,1.2863837321549643
3273,1.2863319741048218
43679,1.2863021159524433
130490,1.2861399902039372
122896,1.2858443443976768
1410,1.2857338987090623
52694,1.2855901327620602
6158,1.2855836734693877
7879,1.2855597620335315
131248,1.285510571021142
2706,1.2854459972039363
141844,1.2852902934026795
4899,1.2851247163199697
3955,1.2849575143738567
2047,1.284740484429066
95105,1.284159817843201
74688,1.2840786703601108
60141,1.283891863308877
44399,1.28380574351324
91628,1.2836949206857877
4141,1.2835948041406644
6896,1.283504716580267
113348,1.2834444724830292
1888,1.2832078804485834
63181,1.2831832871652815
108190,1.2829942524187539
43919,1.2829793448398612
5462,1.2829019302465745
4069,1.2826165417002193
133195,1.2824347989487448
630,1.2824155673058093
429,1.2822959088747854
131237,1.2821645333814073
49932,1.281888859463513
1623,1.2818770484382072
2953,1.2817600927932604
3746,1.2816838968283777
1318,1.2816293791189732
1893,1.2812268367736575
7316,1.280815037105434
2549,1.2807726568706916
5419,1.2803024686373354
1551,1.2800785678854874
1626,1.2799664114314993
3754,1.279772538020837
3621,1.279700247252448
1427,1.279625472589792
112897,1.2796124570100171
5476,1.2794043925865113
3440,1.2792245114891618
141408,1.2790939905373913
122888,1.2789238787803128
1570,1.2787478934346874
4417,1.278698224852071
26479,1.278557926005941
2573,1.2785064046443233
27369,1.278502135991456
7243,1.2784215147810818
55259,1.2783666846944293
4669,1.278339572680789
6547,1.2780760153837187
40962,1.277835031071252
6918,1.2778039064670084
2412,1.2776703331715955
2402,1.2775451585404727
2021,1.2775010872577308
65585,1.2774936664407237
8941,1.2774699907663896
132424,1.2774391337086306
3674,1.2771455576559545
129370,1.2769818078989537
216,1.2768786704899469
3991,1.2768767813162691
4831,1.2768305536611075
90522,1.2765259674818599
49649,1.2763771141360294
1753,1.2762965914267697
6548,1.2762192992666748
2614,1.2761436222971632
3181,1.2757447440073306
129,1.2752654637261456
68843,1.2749006262689813
1121,1.2747359963269054
4340,1.2747283446442563
6624,1.274616479244759
6599,1.2745710059171598
55232,1.2743556235264535
3997,1.274078579559746
1473,1.2740249982924663
5943,1.273505926599969
74787,1.2732088480321748
754,1.2730205762361289
2093,1.2729876212780196
4949,1.2729568218163454
86644,1.2729460013327742
3659,1.2729215827092095
3894,1.272690541781451
168286,1.2726355761243622
394,1.272556115213458
1978,1.2725415168306866
2888,1.2724482567478834
116668,1.272300101809069
5165,1.2721883656509694
60522,1.272139123233787
140341,1.2719746773800829
1381,1.271357019337297
152091,1.271111111111111
1380,1.2710244365506056
4758,1.270832314538608
8830,1.2706749121568806
